id,company_id,name,email,services
18113,81258,SOAL Technologies,krupashankar@gmail.com,Staffing
3052,48380,Sofia Technology LLC,krupashankar@gmail.com,Staffing
3053,16774,Sofia Technology LLC,krupashankar@gmail.com,Staffing
3054,10959,Sofia Technology LLC,krupashankar@gmail.com,Staffing
3055,48381,Sofia Technology LLC,krupashankar@gmail.com,Staffing
3114,4145,Sofia Technology LLC,krupashankar@gmail.com,Staffing
3935,16453,Sofia Technology LLC,krupashankar@gmail.com,Staffing
2585,12426,Softcon USA Inc,krupashankar@gmail.com,Staffing
2586,6569,Softcon USA Inc,krupashankar@gmail.com,Staffing
2587,4677,Softcon USA Inc,krupashankar@gmail.com,Staffing
11001,5479,SoftCover Inc,krupashankar@gmail.com,Staffing
17146,4593,Softcrylic LLC,krupashankar@gmail.com,Staffing
17147,80721,Softcrylic LLC,krupashankar@gmail.com,Staffing
613,3508,Softek Information Services Inc,krupashankar@gmail.com,Staffing
5748,2669,Softek Information Services Inc,krupashankar@gmail.com,Staffing
4403,3662,Softek International Inc,krupashankar@gmail.com,Staffing
4404,6687,Softek International Inc,krupashankar@gmail.com,Staffing
4405,6284,Softek International Inc,krupashankar@gmail.com,Staffing
4406,103,Softek International Inc,krupashankar@gmail.com,Staffing
1134,21052,Softline Systems Inc,krupashankar@gmail.com,Staffing
6266,51342,Softmatrix Consulting Services,krupashankar@gmail.com,Staffing
7957,6364,Softmatrix Consulting Services,krupashankar@gmail.com,Staffing
2971,17281,Softpath System,krupashankar@gmail.com,Staffing
4922,3453,Softpath System,krupashankar@gmail.com,Staffing
3836,3103,Softpros Consulting,krupashankar@gmail.com,Staffing
1499,6819,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
1603,681,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
5734,2669,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
5786,17069,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
6242,19573,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
7479,5423,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
7647,6,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
7734,6025,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
7874,6251,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
7974,6364,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
8590,1158,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
10878,1700,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
11183,217,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
11457,2531,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
11496,2554,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
11599,3245,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
11831,3488,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
12174,3976,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
12245,396,SoftSolUSA Inc,krupashankar@gmail.com,Staffing
5901,18594,Softstar Consulting Inc,krupashankar@gmail.com,Staffing
6043,636,Softstar Consulting Inc,krupashankar@gmail.com,Staffing
7941,6327,Softstar Consulting Inc,krupashankar@gmail.com,Staffing
8822,28908,Softstar Consulting Inc,krupashankar@gmail.com,Staffing
8825,11510,Softstar Consulting Inc,krupashankar@gmail.com,Staffing
8827,388,Softstar Consulting Inc,krupashankar@gmail.com,Staffing
8831,11511,Softstar Consulting Inc,krupashankar@gmail.com,Staffing
8834,11512,Softstar Consulting Inc,krupashankar@gmail.com,Staffing
18978,51282,Softura,krupashankar@gmail.com,Staffing
4903,6758,Software Catalysts LLC,krupashankar@gmail.com,Staffing
13521,47282,Software Engineering Services,krupashankar@gmail.com,Staffing
2109,5532,Software Folks Inc,krupashankar@gmail.com,Staffing
2110,3662,Software Folks Inc,krupashankar@gmail.com,Staffing
3226,1359,Software Folks Inc,krupashankar@gmail.com,Staffing
3227,15616,Software Folks Inc,krupashankar@gmail.com,Staffing
6093,6664,Software Galaxy Systems LLC,krupashankar@gmail.com,Staffing
327,6702,Software Galeria Inc,krupashankar@gmail.com,Staffing
10773,343,Software Management Consultants Inc (SMCI),krupashankar@gmail.com,Staffing
10774,12488,Software Management Consultants Inc (SMCI),krupashankar@gmail.com,Staffing
10775,5042,Software Management Consultants Inc (SMCI),krupashankar@gmail.com,Staffing
10776,16862,Software Management Consultants Inc (SMCI),krupashankar@gmail.com,Staffing
10777,14702,Software Management Consultants Inc (SMCI),krupashankar@gmail.com,Staffing
10778,5840,Software Management Consultants Inc (SMCI),krupashankar@gmail.com,Staffing
10780,3055,Software Management Consultants Inc (SMCI),krupashankar@gmail.com,Staffing
11567,18410,Software Management Consultants Inc (SMCI),krupashankar@gmail.com,Staffing
389,5409,Software Methods Inc,krupashankar@gmail.com,Staffing
390,575,Software Methods Inc,krupashankar@gmail.com,Staffing
391,576,Software Methods Inc,krupashankar@gmail.com,Staffing
392,2726,Software Methods Inc,krupashankar@gmail.com,Staffing
393,21223,Software Methods Inc,krupashankar@gmail.com,Staffing
394,3563,Software Methods Inc,krupashankar@gmail.com,Staffing
395,16875,Software Methods Inc,krupashankar@gmail.com,Staffing
6528,7458,Software Methods Inc,krupashankar@gmail.com,Staffing
6529,3030,Software Methods Inc,krupashankar@gmail.com,Staffing
8312,6563,Software People Inc,krupashankar@gmail.com,Staffing
5440,16819,Software Professional Services Corporation,krupashankar@gmail.com,Staffing
8741,11373,Software Professional Services Corporation,krupashankar@gmail.com,Staffing
11388,2487,Software Professional Services Corporation,krupashankar@gmail.com,Staffing
15856,51275,Software Professionals Inc,krupashankar@gmail.com,Staffing
15857,888,Software Professionals Inc,krupashankar@gmail.com,Staffing
709,11011,Software Pundits Inc,krupashankar@gmail.com,Staffing
6326,3103,Software Pundits Inc,krupashankar@gmail.com,Staffing
9980,3155,Software Pundits Inc,krupashankar@gmail.com,Staffing
14255,4601,Software Pundits Inc,krupashankar@gmail.com,Staffing
14256,5397,Software Pundits Inc,krupashankar@gmail.com,Staffing
1481,6805,Software Quality Associates,krupashankar@gmail.com,Staffing
6915,6572,Software Research Group Inc,krupashankar@gmail.com,Staffing
6916,8051,Software Research Group Inc,krupashankar@gmail.com,Staffing
10673,5532,Software Research Group Inc,krupashankar@gmail.com,Staffing
507,6744,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
508,17162,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
6666,2549,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
6667,7540,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
6668,162,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
6670,939,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
6671,2127,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
6708,23016,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
6709,46774,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
6710,1142,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
7118,20874,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
7119,3305,Software Resource Consultants Inc,krupashankar@gmail.com,Staffing
14399,5840,Software Resources Inc,krupashankar@gmail.com,Staffing
2413,6812,Software Solutions Technology Today LLC,krupashankar@gmail.com,Staffing
2414,12426,Software Solutions Technology Today LLC,krupashankar@gmail.com,Staffing
2415,4510,Software Solutions Technology Today LLC,krupashankar@gmail.com,Staffing
154,1772,Software Specialists Inc,krupashankar@gmail.com,Staffing
199,48774,Software Specialists Inc,krupashankar@gmail.com,Staffing
1724,762,Software Specialists Inc,krupashankar@gmail.com,Staffing
2923,11625,Software Specialists Inc,krupashankar@gmail.com,Staffing
3322,2294,Software Specialists Inc,krupashankar@gmail.com,Staffing
6053,668,Software Specialists Inc,krupashankar@gmail.com,Staffing
6811,47478,Software Specialists Inc,krupashankar@gmail.com,Staffing
10008,16879,Software Specialists Inc,krupashankar@gmail.com,Staffing
13832,11411,Software Specialists Inc,krupashankar@gmail.com,Staffing
13955,26227,Software Specialists Inc,krupashankar@gmail.com,Staffing
14158,46810,Software Specialists Inc,krupashankar@gmail.com,Staffing
14660,49025,Software Specialists Inc,krupashankar@gmail.com,Staffing
429,6756,Software Technical Services Inc,krupashankar@gmail.com,Staffing
1672,696,Software Technical Services Inc,krupashankar@gmail.com,Staffing
4923,5532,Software Technical Services Inc,krupashankar@gmail.com,Staffing
5610,16902,Software Technical Services Inc,krupashankar@gmail.com,Staffing
5664,16932,Software Technical Services Inc,krupashankar@gmail.com,Staffing
5683,2669,Software Technical Services Inc,krupashankar@gmail.com,Staffing
5852,275,Software Technical Services Inc,krupashankar@gmail.com,Staffing
7347,516,Software Technical Services Inc,krupashankar@gmail.com,Staffing
7489,5423,Software Technical Services Inc,krupashankar@gmail.com,Staffing
8059,8248,Software Technical Services Inc,krupashankar@gmail.com,Staffing
8694,16604,Software Technical Services Inc,krupashankar@gmail.com,Staffing
4428,12426,Software Technology Inc,krupashankar@gmail.com,Staffing
4429,8482,Software Technology Inc,krupashankar@gmail.com,Staffing
8873,46761,Software Technology Inc,krupashankar@gmail.com,Staffing
2289,9485,Software Transformations Inc,krupashankar@gmail.com,Staffing
2290,6846,Software Transformations Inc,krupashankar@gmail.com,Staffing
12918,48797,Softworld Inc,krupashankar@gmail.com,Staffing
12919,12835,Softworld Inc,krupashankar@gmail.com,Staffing
12920,48798,Softworld Inc,krupashankar@gmail.com,Staffing
18585,22967,Softworld Inc,krupashankar@gmail.com,Staffing
19503,18101,Softworld Inc,krupashankar@gmail.com,Staffing
43,47797,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
170,3508,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
341,6702,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
16650,15982,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
1567,6872,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
17837,48807,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
17836,74972,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
2956,48298,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
2993,47966,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
3499,2699,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
5393,16804,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
5985,1584,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
6046,6871,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
6507,5506,Sogeti USA Corporation,krupashankar@gmail.com,Staffing
18190,16457,SoHo Dragon,krupashankar@gmail.com,Staffing
440,6769,Solix Technologies Inc,krupashankar@gmail.com,Staffing
6040,5423,Solix Technologies Inc,krupashankar@gmail.com,Staffing
4786,115,SolTech Inc,krupashankar@gmail.com,Staffing
4787,163,SolTech Inc,krupashankar@gmail.com,Staffing
4788,47227,SolTech Inc,krupashankar@gmail.com,Staffing
4789,696,SolTech Inc,krupashankar@gmail.com,Staffing
4790,1356,SolTech Inc,krupashankar@gmail.com,Staffing
4791,47228,SolTech Inc,krupashankar@gmail.com,Staffing
4792,2325,SolTech Inc,krupashankar@gmail.com,Staffing
4793,47229,SolTech Inc,krupashankar@gmail.com,Staffing
4794,75395,SolTech Inc,krupashankar@gmail.com,Staffing
4795,47231,SolTech Inc,krupashankar@gmail.com,Staffing
4796,47232,SolTech Inc,krupashankar@gmail.com,Staffing
19264,74413,Solü Technology Partners,krupashankar@gmail.com,Staffing
16226,16440,Solü Technology Partners,krupashankar@gmail.com,Staffing
16410,1325,Solü Technology Partners,krupashankar@gmail.com,Staffing
16463,80314,Solü Technology Partners,krupashankar@gmail.com,Staffing
16535,65440,Solü Technology Partners,krupashankar@gmail.com,Staffing
16794,80536,Solü Technology Partners,krupashankar@gmail.com,Staffing
17290,954,Solugenix Corporation,krupashankar@gmail.com,Staffing
15240,74883,Solugenix Corporation,krupashankar@gmail.com,Staffing
16701,3423,Solugenix Corporation,krupashankar@gmail.com,Staffing
18649,62552,Solugenix Corporation,krupashankar@gmail.com,Staffing
18945,20344,Solugenix Corporation,krupashankar@gmail.com,Staffing
9837,46822,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9838,6588,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9839,16759,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9840,11464,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9841,1102,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9842,16800,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9843,2398,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9844,20523,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9845,16846,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9846,6590,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9847,17799,Solution Consultants Inc,krupashankar@gmail.com,Staffing
9848,6333,Solution Consultants Inc,krupashankar@gmail.com,Staffing
14980,11464,Solution Partners Inc,krupashankar@gmail.com,Staffing
15025,210,Solution Partners Inc,krupashankar@gmail.com,Staffing
8582,1158,SolutionNet,krupashankar@gmail.com,Staffing
9957,46858,Solutions Inc,krupashankar@gmail.com,Staffing
4063,390,Solutions Partners Inc,krupashankar@gmail.com,Staffing
4064,17111,Solutions Partners Inc,krupashankar@gmail.com,Staffing
4213,6839,SolutionsIQ,krupashankar@gmail.com,Staffing
10117,3968,SolutionsIQ,krupashankar@gmail.com,Staffing
10118,5331,SolutionsIQ,krupashankar@gmail.com,Staffing
10119,20030,SolutionsIQ,krupashankar@gmail.com,Staffing
10120,13891,SolutionsIQ,krupashankar@gmail.com,Staffing
10121,4904,SolutionsIQ,krupashankar@gmail.com,Staffing
10122,1149,SolutionsIQ,krupashankar@gmail.com,Staffing
10123,5899,SolutionsIQ,krupashankar@gmail.com,Staffing
10124,17068,SolutionsIQ,krupashankar@gmail.com,Staffing
10125,46932,SolutionsIQ,krupashankar@gmail.com,Staffing
10126,4722,SolutionsIQ,krupashankar@gmail.com,Staffing
10127,6485,SolutionsIQ,krupashankar@gmail.com,Staffing
10128,46933,SolutionsIQ,krupashankar@gmail.com,Staffing
10129,46934,SolutionsIQ,krupashankar@gmail.com,Staffing
10130,46935,SolutionsIQ,krupashankar@gmail.com,Staffing
10131,46936,SolutionsIQ,krupashankar@gmail.com,Staffing
10132,23237,SolutionsIQ,krupashankar@gmail.com,Staffing
10133,46937,SolutionsIQ,krupashankar@gmail.com,Staffing
10134,42474,SolutionsIQ,krupashankar@gmail.com,Staffing
10135,23801,SolutionsIQ,krupashankar@gmail.com,Staffing
10136,46938,SolutionsIQ,krupashankar@gmail.com,Staffing
10137,46939,SolutionsIQ,krupashankar@gmail.com,Staffing
10138,46940,SolutionsIQ,krupashankar@gmail.com,Staffing
10139,46941,SolutionsIQ,krupashankar@gmail.com,Staffing
10140,2211,SolutionsIQ,krupashankar@gmail.com,Staffing
10141,16172,SolutionsIQ,krupashankar@gmail.com,Staffing
10142,46546,SolutionsIQ,krupashankar@gmail.com,Staffing
10143,46942,SolutionsIQ,krupashankar@gmail.com,Staffing
10144,46943,SolutionsIQ,krupashankar@gmail.com,Staffing
10145,46944,SolutionsIQ,krupashankar@gmail.com,Staffing
10146,19425,SolutionsIQ,krupashankar@gmail.com,Staffing
10363,275,SolutionsIQ,krupashankar@gmail.com,Staffing
10553,3630,SolutionsIQ,krupashankar@gmail.com,Staffing
3089,48406,Solv Corporation,krupashankar@gmail.com,Staffing
5855,2847,Solv Corporation,krupashankar@gmail.com,Staffing
7346,516,Solv Corporation,krupashankar@gmail.com,Staffing
7436,5337,Solv Corporation,krupashankar@gmail.com,Staffing
7859,6220,Solv Corporation,krupashankar@gmail.com,Staffing
7917,6302,Solv Corporation,krupashankar@gmail.com,Staffing
7985,16936,Solv Corporation,krupashankar@gmail.com,Staffing
8204,1044,Solv Corporation,krupashankar@gmail.com,Staffing
10905,1746,Solv Corporation,krupashankar@gmail.com,Staffing
11295,2334,Solv Corporation,krupashankar@gmail.com,Staffing
11302,2349,Solv Corporation,krupashankar@gmail.com,Staffing
11408,16087,Solv Corporation,krupashankar@gmail.com,Staffing
12167,3970,Solv Corporation,krupashankar@gmail.com,Staffing
10530,16596,SolveIT Inc,krupashankar@gmail.com,Staffing
10531,23097,SolveIT Inc,krupashankar@gmail.com,Staffing
899,6614,Sophisticated Systems Inc,krupashankar@gmail.com,Staffing
1279,2983,Sophisticated Systems Inc,krupashankar@gmail.com,Staffing
1281,16727,Sophisticated Systems Inc,krupashankar@gmail.com,Staffing
2485,29121,Sophisticated Systems Inc,krupashankar@gmail.com,Staffing
2497,3268,Sophisticated Systems Inc,krupashankar@gmail.com,Staffing
2877,11021,Sophisticated Systems Inc,krupashankar@gmail.com,Staffing
3008,20801,Sophisticated Systems Inc,krupashankar@gmail.com,Staffing
3965,3813,Sophisticated Systems Inc,krupashankar@gmail.com,Staffing
14901,47511,Source One Technical Solutions LLC,krupashankar@gmail.com,Staffing
14902,3022,Source One Technical Solutions LLC,krupashankar@gmail.com,Staffing
14903,1700,Source One Technical Solutions LLC,krupashankar@gmail.com,Staffing
1983,6577,Sourceone Solutions LLC,krupashankar@gmail.com,Staffing
1984,15616,Sourceone Solutions LLC,krupashankar@gmail.com,Staffing
18550,48784,SpaceX,krupashankar@gmail.com,Staffing
13959,6715,Sparkhound Inc,krupashankar@gmail.com,Staffing
13960,46999,Sparkhound Inc,krupashankar@gmail.com,Staffing
14509,6632,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
14510,46736,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
14511,321,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
14512,48698,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16178,80197,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16185,15998,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16186,11341,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16187,2847,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16188,3490,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16189,6530,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16190,219,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16191,2526,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16192,516,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16193,566,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16194,50885,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16195,74464,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
16196,292,Spartan Technologies Inc,krupashankar@gmail.com,Staffing
2477,15616,Spearhead Technologies,krupashankar@gmail.com,Staffing
2478,11277,Spearhead Technologies,krupashankar@gmail.com,Staffing
3772,11298,Spearhead Technologies,krupashankar@gmail.com,Staffing
3988,6687,Spearhead Technologies,krupashankar@gmail.com,Staffing
16723,48271,Spearhead Technologies,krupashankar@gmail.com,Staffing
12870,6811,Spectrum Systems Inc,krupashankar@gmail.com,Staffing
710,11011,Spencer Reed Group Inc,krupashankar@gmail.com,Staffing
1587,6885,Spencer Reed Group Inc,krupashankar@gmail.com,Staffing
4855,6634,Spencer Reed Group Inc,krupashankar@gmail.com,Staffing
5143,16463,Spencer Reed Group Inc,krupashankar@gmail.com,Staffing
5204,16694,Spencer Reed Group Inc,krupashankar@gmail.com,Staffing
1308,6572,Speridian Technologies ,krupashankar@gmail.com,Staffing
2521,6731,Speridian Technologies ,krupashankar@gmail.com,Staffing
3859,18573,Speridian Technologies ,krupashankar@gmail.com,Staffing
3860,47977,Speridian Technologies ,krupashankar@gmail.com,Staffing
7179,21778,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7180,22137,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7181,6891,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7182,364,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7183,160,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7184,106,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7185,10647,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7186,19307,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7187,234,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7188,5900,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7189,6576,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7190,15616,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7191,3103,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7192,5387,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
7193,16606,Sphere Solutions Inc,krupashankar@gmail.com,Staffing
422,6749,Spherion,krupashankar@gmail.com,Staffing
524,7,Spherion,krupashankar@gmail.com,Staffing
711,11011,Spherion,krupashankar@gmail.com,Staffing
1530,6848,Spherion,krupashankar@gmail.com,Staffing
2211,321,Spherion,krupashankar@gmail.com,Staffing
2563,6673,Spherion,krupashankar@gmail.com,Staffing
2564,943,Spherion,krupashankar@gmail.com,Staffing
2673,894,Spherion,krupashankar@gmail.com,Staffing
2724,16896,Spherion,krupashankar@gmail.com,Staffing
2916,841,Spherion,krupashankar@gmail.com,Staffing
2917,4583,Spherion,krupashankar@gmail.com,Staffing
3040,770,Spherion,krupashankar@gmail.com,Staffing
3104,1768,Spherion,krupashankar@gmail.com,Staffing
3632,1158,Spherion,krupashankar@gmail.com,Staffing
3648,285,Spherion,krupashankar@gmail.com,Staffing
4842,42314,Spherion,krupashankar@gmail.com,Staffing
5207,16715,Spherion,krupashankar@gmail.com,Staffing
5209,16743,Spherion,krupashankar@gmail.com,Staffing
5284,16790,Spherion,krupashankar@gmail.com,Staffing
1985,1776,Spire Systems Inc,krupashankar@gmail.com,Staffing
3752,47876,Spire Systems Inc,krupashankar@gmail.com,Staffing
5263,16785,Spire Systems Inc,krupashankar@gmail.com,Staffing
5272,16787,Spire Systems Inc,krupashankar@gmail.com,Staffing
5327,16790,Spire Systems Inc,krupashankar@gmail.com,Staffing
5423,2254,Spire Systems Inc,krupashankar@gmail.com,Staffing
5640,2661,Spire Systems Inc,krupashankar@gmail.com,Staffing
5696,2669,Spire Systems Inc,krupashankar@gmail.com,Staffing
5835,2765,Spire Systems Inc,krupashankar@gmail.com,Staffing
6008,3022,Spire Systems Inc,krupashankar@gmail.com,Staffing
6299,20030,Spire Systems Inc,krupashankar@gmail.com,Staffing
6394,20894,Spire Systems Inc,krupashankar@gmail.com,Staffing
19153,49498,Spurcroft,krupashankar@gmail.com,Staffing
6508,4945,SRA OSS Inc,krupashankar@gmail.com,Staffing
9931,951,SRA OSS Inc,krupashankar@gmail.com,Staffing
13552,43556,SRA OSS Inc,krupashankar@gmail.com,Staffing
16827,4594,SRI Tech Solutions,krupashankar@gmail.com,Staffing
10421,3103,Sricom Inc,krupashankar@gmail.com,Staffing
10422,102,Sricom Inc,krupashankar@gmail.com,Staffing
2942,364,Sriven Infosys Inc,krupashankar@gmail.com,Staffing
2943,6642,Sriven Infosys Inc,krupashankar@gmail.com,Staffing
3101,19534,Sriven Infosys Inc,krupashankar@gmail.com,Staffing
3561,2599,Sriven Infosys Inc,krupashankar@gmail.com,Staffing
4105,18356,Sriven Systems Inc,krupashankar@gmail.com,Staffing
138,5387,SRM Technologies Inc,krupashankar@gmail.com,Staffing
1333,1158,SRS Consulting Inc,krupashankar@gmail.com,Staffing
1334,47140,SRS Consulting Inc,krupashankar@gmail.com,Staffing
1335,4949,SRS Consulting Inc,krupashankar@gmail.com,Staffing
1336,7805,SRS Consulting Inc,krupashankar@gmail.com,Staffing
1337,19093,SRS Consulting Inc,krupashankar@gmail.com,Staffing
2529,20073,SRS Consulting Inc,krupashankar@gmail.com,Staffing
3628,20429,SRS Consulting Inc,krupashankar@gmail.com,Staffing
3629,10336,SRS Consulting Inc,krupashankar@gmail.com,Staffing
3630,18615,SRS Consulting Inc,krupashankar@gmail.com,Staffing
3870,47989,SRS Consulting Inc,krupashankar@gmail.com,Staffing
811,11531,STA USA Inc,krupashankar@gmail.com,Staffing
3418,516,Staffing Technologies LLC,krupashankar@gmail.com,Staffing
3419,45,Staffing Technologies LLC,krupashankar@gmail.com,Staffing
3420,2531,Staffing Technologies LLC,krupashankar@gmail.com,Staffing
4031,6218,Staffing Technologies LLC,krupashankar@gmail.com,Staffing
433,6758,Staffing Tree LLC,krupashankar@gmail.com,Staffing
6735,12426,StaffIT Inc,krupashankar@gmail.com,Staffing
6736,28896,StaffIT Inc,krupashankar@gmail.com,Staffing
13350,48081,STAFFLOGIX Corporation,krupashankar@gmail.com,Staffing
14802,13676,STAFFLOGIX Corporation,krupashankar@gmail.com,Staffing
14805,42391,STAFFLOGIX Corporation,krupashankar@gmail.com,Staffing
14806,16836,STAFFLOGIX Corporation,krupashankar@gmail.com,Staffing
14807,5027,STAFFLOGIX Corporation,krupashankar@gmail.com,Staffing
17705,51403,STAND 8,krupashankar@gmail.com,Staffing
16014,74738,Standav,krupashankar@gmail.com,Staffing
6737,47415,Star Technical Inc,krupashankar@gmail.com,Staffing
6738,3630,Star Technical Inc,krupashankar@gmail.com,Staffing
6739,1179,Star Technical Inc,krupashankar@gmail.com,Staffing
6740,16491,Star Technical Inc,krupashankar@gmail.com,Staffing
6741,47416,Star Technical Inc,krupashankar@gmail.com,Staffing
6742,47417,Star Technical Inc,krupashankar@gmail.com,Staffing
6743,2421,Star Technical Inc,krupashankar@gmail.com,Staffing
6744,17157,Star Technical Inc,krupashankar@gmail.com,Staffing
6745,4904,Star Technical Inc,krupashankar@gmail.com,Staffing
6746,19590,Star Technical Inc,krupashankar@gmail.com,Staffing
6747,17162,Star Technical Inc,krupashankar@gmail.com,Staffing
6748,16350,Star Technical Inc,krupashankar@gmail.com,Staffing
6749,2926,Star Technical Inc,krupashankar@gmail.com,Staffing
6750,959,Star Technical Inc,krupashankar@gmail.com,Staffing
6751,47418,Star Technical Inc,krupashankar@gmail.com,Staffing
6752,3968,Star Technical Inc,krupashankar@gmail.com,Staffing
6753,47419,Star Technical Inc,krupashankar@gmail.com,Staffing
6754,17290,Star Technical Inc,krupashankar@gmail.com,Staffing
47,932,Stark Technical Group,krupashankar@gmail.com,Staffing
6,578,Starpoint Solutions,krupashankar@gmail.com,Staffing
10,23153,Starpoint Solutions,krupashankar@gmail.com,Staffing
17,23282,Starpoint Solutions,krupashankar@gmail.com,Staffing
62,6511,Starpoint Solutions,krupashankar@gmail.com,Staffing
80,16820,Starpoint Solutions,krupashankar@gmail.com,Staffing
128,4457,Starpoint Solutions,krupashankar@gmail.com,Staffing
165,16290,Starpoint Solutions,krupashankar@gmail.com,Staffing
192,49099,Starpoint Solutions,krupashankar@gmail.com,Staffing
218,16768,Starpoint Solutions,krupashankar@gmail.com,Staffing
360,6729,Starpoint Solutions,krupashankar@gmail.com,Staffing
877,28950,Starpoint Solutions,krupashankar@gmail.com,Staffing
1403,16774,Starpoint Solutions,krupashankar@gmail.com,Staffing
1842,16815,Starpoint Solutions,krupashankar@gmail.com,Staffing
1880,6687,Starpoint Solutions,krupashankar@gmail.com,Staffing
1881,2371,Starpoint Solutions,krupashankar@gmail.com,Staffing
1882,634,Starpoint Solutions,krupashankar@gmail.com,Staffing
1978,25680,Starpoint Solutions,krupashankar@gmail.com,Staffing
2763,48218,Starpoint Solutions,krupashankar@gmail.com,Staffing
3076,1282,Starpoint Solutions,krupashankar@gmail.com,Staffing
3333,48517,Starpoint Solutions,krupashankar@gmail.com,Staffing
3505,23396,Starpoint Solutions,krupashankar@gmail.com,Staffing
3637,11446,Starpoint Solutions,krupashankar@gmail.com,Staffing
3984,6018,Starpoint Solutions,krupashankar@gmail.com,Staffing
4727,47213,Starpoint Solutions,krupashankar@gmail.com,Staffing
